,Main_sector,new_permalink,company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd,permalink,name,homepage_url,category_list,status,country_code,state_code,region,city,founded_at,Primary_sector,total_count,total_amount_invested
82,Automotive & Sports,/organization/ dolly,/organization/dolly,/funding-round/83f4e27d1e12318fd3f2b3de964ab197,venture,A,1/10/2015,8000000.00,/Organization/Dolly,Dolly,http://dolly.com,Automotive|Content Delivery|Peer-to-Peer,operating,USA,WA,Seattle,Seattle,22-12-2013,Automotive,142,1269104361
83,Automotive & Sports,/organization/ whoop-inc,/ORGANIZATION/WHOOP-INC,/funding-round/c3fd2a200ff7d7577d65aa0dbcb9a6c7,venture,A,4/6/2014,6000000.00,/Organization/Whoop-Inc,WHOOP,http://www.whoop.com,Sports,operating,USA,MA,Boston,Boston,31-12-2011,Sports,142,1269104361
84,Automotive & Sports,/organization/ jetsmarter,/ORGANIZATION/JETSMARTER,/funding-round/3ca7885d1867a89ab6278ca00d5c7063,venture,A,8/7/2014,5200000.00,/Organization/Jetsmarter,JetSmarter,https://jetsmarter.com/,Aerospace|Startups|Transportation,operating,USA,FL,Ft. Lauderdale,Fort Lauderdale,NA,Aerospace,142,1269104361
85,Automotive & Sports,/organization/ razorsight,/organization/razorsight,/funding-round/9cf476c7c51a940a67861ead9f846926,venture,NA,30-04-2008,9000000.00,/Organization/Razorsight,Razorsight,http://www.razorsight.com,Automotive|Freelancers|Software,acquired,USA,VA,"Washington, D.C.",Reston,1/1/2001,Automotive,142,1269104361
86,Automotive & Sports,/organization/ high-gear-media,/organization/high-gear-media,/funding-round/e2ffa108d56c71caa9d9e60d291378ea,venture,B,30-06-2009,5500000.00,/Organization/High-Gear-Media,High Gear Media,http://www.highgearmedia.com,Automotive,acquired,USA,CA,SF Bay Area,Menlo Park,1/1/2007,Automotive,142,1269104361
87,Automotive & Sports,/organization/ rotohog,/organization/rotohog,/funding-round/44f4754e44bc6d53804c083776409f33,venture,A,1/8/2007,6000000.00,/Organization/Rotohog,RotoHog,http://www.rotohog.com,Sports,closed,USA,CA,Los Angeles,Los Angeles,NA,Sports,142,1269104361
88,Automotive & Sports,/organization/ eloquii,/ORGANIZATION/ELOQUII,/funding-round/379dedadf504acdc4ba74e2323f9d4c9,venture,A,2/12/2014,6000000.00,/Organization/Eloquii,Eloquii,http://www.eloquii.com/,Designers|Fashion|Retail,operating,USA,NY,New York City,New York,1/1/2014,Designers,142,1269104361
89,Automotive & Sports,/organization/ uqm-technologies,/organization/uqm-technologies,/funding-round/01232014c3beb45f49ce1eb7c9350048,venture,NA,5/2/2014,5300000.00,/Organization/Uqm-Technologies,UQM Technologies,http://www.uqm.com,Automotive,ipo,USA,CO,Denver,Longmont,1/1/1967,Automotive,142,1269104361
90,Automotive & Sports,/organization/ packethop,/ORGANIZATION/PACKETHOP,/funding-round/812e8c00baad600a0ba9f0b24a738eb9,venture,C,8/8/2005,10000000.00,/Organization/Packethop,PacketHop,http://direct.sri.com,Automotive|Consumer Electronics|Mobile|Networking|Web Hosting,closed,USA,CA,SF Bay Area,Redwood City,1/1/2002,Automotive,142,1269104361
91,Automotive & Sports,/organization/ limos-com,/organization/limos-com,/funding-round/6e43beda2be03de74c29e168e7763265,venture,A,29-03-2011,10000000.00,/Organization/Limos-Com,Limos.com,http://www.limos.com,Automotive|Concerts|Events|Limousines|Online Travel|Weddings,operating,USA,CA,SF Bay Area,San Francisco,1/8/2007,Automotive,142,1269104361
92,Automotive & Sports,/organization/ zirx,/ORGANIZATION/ZIRX,/funding-round/14d497173d08c86142694f21baa1e091,venture,A,5/9/2014,6400000.00,/Organization/Zirx,ZIRX,http://zirx.com,Cars|Parking,operating,USA,CA,SF Bay Area,San Francisco,1/3/2014,Cars,142,1269104361
93,Automotive & Sports,/organization/ beepi,/ORGANIZATION/BEEPI,/funding-round/87d70c9019e13a2ba690b5b0f7c1f65a,venture,B,30-12-2014,12700000.00,/Organization/Beepi,Beepi,http://www.beepi.com,Automotive|E-Commerce,operating,USA,CA,SF Bay Area,Los Altos,1/4/2013,Automotive,142,1269104361
94,Automotive & Sports,/organization/ brammo,/ORGANIZATION/BRAMMO,/funding-round/4d3f9611c76831d92e4a738570f8edb1,venture,C,12/7/2012,13000000.00,/Organization/Brammo,Brammo,http://www.brammo.com,Automotive|Batteries|Clean Technology|Energy,operating,USA,OR,Medford,Ashland,1/1/2002,Automotive,142,1269104361
95,Automotive & Sports,/organization/ powerdsine,/organization/powerdsine,/funding-round/cd4c2eeb086551eb1be988ded808efcb,venture,C,1/9/1998,6000000.00,/Organization/Powerdsine,PowerDsine,http://www.powerdsine.com,Industrial Automation|Intelligent Systems|VoIP,acquired,USA,CA,Anaheim,Aliso Viejo,1/1/1994,Industrial Automation,142,1269104361
96,Automotive & Sports,/organization/ stio,/organization/stio,/funding-round/04ef84b601b00fca1b1405dc2edd94d5,venture,NA,4/8/2014,5900000.00,/Organization/Stio,Stio,http://www.stio.com/,Designers,operating,USA,MI,Grand Rapids,Wyoming,1/1/2011,Designers,142,1269104361
97,Automotive & Sports,/organization/ aptera,/organization/aptera,/funding-round/74dc54cf94102e9620e19a561104ba2b,venture,NA,15-04-2010,9800000.00,/Organization/Aptera,Aptera,http://www.aptera.com,Automotive,closed,USA,CA,San Diego,Carlsbad,1/1/2003,Automotive,142,1269104361
98,Automotive & Sports,/organization/ mission-motors,/ORGANIZATION/MISSION-MOTORS,/funding-round/7c31a2f3807ea98417f86362b4fa8339,venture,B,17-08-2011,9000000.00,/Organization/Mission-Motors,Mission Motors,http://www.ridemission.com,Automotive|Clean Technology|Software,operating,USA,CA,SF Bay Area,San Francisco,9/8/2007,Automotive,142,1269104361
99,Automotive & Sports,/organization/ 3d-robotics,/organization/3d-robotics,/funding-round/7ca0d4dc119b6d65eebfb352c3544542,venture,C,23-04-2015,14000000.00,/Organization/3D-Robotics,3D Robotics,http://3drobotics.com,Drones|Manufacturing,operating,USA,CA,San Diego,San Diego,1/1/2009,Drones,142,1269104361
100,Automotive & Sports,/organization/ zero-motorcycles,/ORGANIZATION/ZERO-MOTORCYCLES,/funding-round/dc07522ab4a2eccb7df43036320ab538,venture,NA,17-07-2013,6500000.00,/Organization/Zero-Motorcycles,Zero Motorcycles Inc.,http://www.zeromotorcycles.com,Automotive|Electric Vehicles,operating,USA,CA,SF Bay Area,Scotts Valley,1/1/2006,Automotive,142,1269104361
101,Automotive & Sports,/organization/ carwoo,/ORGANIZATION/CARWOO,/funding-round/eb530dce8ab5bdae08cdee5fb54949de,venture,A,1/12/2011,6000000.00,/Organization/Carwoo,CarWoo!,http://www.carwoo.com,Auto|Automotive|Cars,closed,USA,CA,SF Bay Area,Burlingame,1/10/2008,Auto,142,1269104361
102,Automotive & Sports,/organization/ redfern-broadband-networks,/ORGANIZATION/REDFERN-BROADBAND-NETWORKS,/funding-round/50ec5cd67a8628654d082c8494b58a72,venture,C,28-01-2003,11000000.00,/Organization/Redfern-Broadband-Networks,Redfern Broadband Networks,http://www.rbni.com,Design,acquired,USA,CA,SF Bay Area,San Francisco,NA,Design,142,1269104361
103,Automotive & Sports,/organization/ tesla-motors,/organization/tesla-motors,/funding-round/ee3faaa92354502d4cffb0cd602c35f8,venture,B,1/2/2005,13000000.00,/Organization/Tesla-Motors,Tesla Motors,http://www.teslamotors.com,Automotive|Clean Technology,ipo,USA,CA,SF Bay Area,Palo Alto,1/1/2003,Automotive,142,1269104361
104,Automotive & Sports,/organization/ silvercar,/ORGANIZATION/SILVERCAR,/funding-round/cc48c959ffe5906b6c3ecd9b5139e52e,venture,NA,10/12/2013,6000000.00,/Organization/Silvercar,Silvercar,http://silvercar.com,Automotive|E-Commerce|Transportation,operating,USA,TX,Austin,Austin,1/4/2012,Automotive,142,1269104361
105,Automotive & Sports,/organization/ silvercar,/organization/silvercar,/funding-round/cfeb0475dd4b1635ce4cbb9fcf083850,venture,NA,6/3/2012,11526848.00,/Organization/Silvercar,Silvercar,http://silvercar.com,Automotive|E-Commerce|Transportation,operating,USA,TX,Austin,Austin,1/4/2012,Automotive,142,1269104361
106,Automotive & Sports,/organization/ coherix,/ORGANIZATION/COHERIX,/funding-round/e62d868cc8df91608657399333e5886f,venture,NA,11/9/2015,12000000.00,/Organization/Coherix,Coherix,http://www.coherix.com,Industrial Automation,operating,USA,MI,Detroit,Ann Arbor,1/1/2004,Industrial Automation,142,1269104361
107,Automotive & Sports,/organization/ movimento-group,/ORGANIZATION/MOVIMENTO-GROUP,/funding-round/872d2086a421a00e3f31c42543e28ba5,venture,B,14-06-2007,5600000.00,/Organization/Movimento-Group,Movimento Group,http://www.movimentogroup.com,Automotive,operating,USA,MI,Detroit,Plymouth,1/1/2003,Automotive,142,1269104361
108,Automotive & Sports,/organization/ bloo-solar,/ORGANIZATION/BLOO-SOLAR,/funding-round/281338ea198970928b7f7fba60bcfd05,venture,NA,29-12-2014,10000000.00,/Organization/Bloo-Solar,Bloo Solar,http://www.bloosolar.com/,Design|Electronics|Energy|Solar,operating,USA,CA,Sacramento,El Dorado Hills,1/1/2005,Design,142,1269104361
109,Automotive & Sports,/organization/ cape-productions,/ORGANIZATION/CAPE-PRODUCTIONS,/funding-round/156e4fbce54aca39a8be9a1a2fa1fb77,venture,NA,13-10-2015,10000000.00,/Organization/Cape-Productions,Cape Productions,https://www.cape.com/,Drones|Services|Video,operating,USA,CA,SF Bay Area,Redwood City,13-06-2014,Drones,142,1269104361
110,Automotive & Sports,/organization/ fallbrook,/organization/fallbrook,/funding-round/c0e9ac8e2998140f901d45f0ee0e39e0,venture,NA,30-08-2010,6000000.00,/Organization/Fallbrook,Fallbrook Technologies,http://www.fallbrooktech.com,Auto|Clean Technology|Industrial|Innovation Engineering|Technology,operating,USA,TX,Austin,Cedar Park,1/1/1998,Auto,142,1269104361
111,Automotive & Sports,/organization/ t3-motion,/ORGANIZATION/T3-MOTION,/funding-round/48e66a46caa7e18d070a58e5fde2e725,venture,NA,23-05-2011,11100000.00,/Organization/T3-Motion,T3 MOTION,http://www.t3motion.com,Automotive,operating,USA,CA,Anaheim,Costa Mesa,NA,Automotive,142,1269104361
112,Automotive & Sports,/organization/ spaceflight,/ORGANIZATION/SPACEFLIGHT,/funding-round/e7e9392f424405bac9de08d9be1770e5,venture,A,1/7/2013,7500000.00,/Organization/Spaceflight,Spaceflight Industries,http://www.spaceflightindustries.com,Aerospace,operating,USA,WA,Seattle,Tukwila,1/1/2015,Aerospace,142,1269104361
113,Automotive & Sports,/organization/ digital-air-strike,/ORGANIZATION/DIGITAL-AIR-STRIKE,/funding-round/48fd6808ccb1b587eeada182d061c079,venture,NA,26-10-2009,5600000.00,/Organization/Digital-Air-Strike,Digital Air Strike,http://digitalairstrike.com,Automotive|Digital Media|Social Media Management,operating,USA,AZ,Phoenix,Scottsdale,1/1/2007,Automotive,142,1269104361
114,Automotive & Sports,/organization/ tachyon-networks,/ORGANIZATION/TACHYON-NETWORKS,/funding-round/4bd4b97000881877ef5b4aea229d6523,venture,NA,2/6/2005,7070000.00,/Organization/Tachyon-Networks,Tachyon Networks,http://www.tachyon.net,Aerospace|Hardware + Software,operating,USA,CA,San Diego,San Diego,NA,Aerospace,142,1269104361
115,Automotive & Sports,/organization/ dronedeploy,/organization/dronedeploy,/funding-round/bdf644f3fa66533c048719bf0d000893,venture,A,31-03-2015,9000000.00,/Organization/Dronedeploy,DroneDeploy,http://www.dronedeploy.com,Drones|Internet of Things|SaaS|Software,operating,USA,CA,SF Bay Area,San Francisco,1/1/2013,Drones,142,1269104361
116,Automotive & Sports,/organization/ digital-domain-media-group,/organization/digital-domain-media-group,/funding-round/7a2fe3903442f2cb77d336395122bf73,venture,NA,22-06-2012,10500000.00,/Organization/Digital-Domain-Media-Group,Digital Domain Media Group,http://www.ddmg.co,Design,closed,USA,FL,Florida's Treasure Coast,Port St. Lucie,NA,Design,142,1269104361
117,Automotive & Sports,/organization/ whoop-inc,/ORGANIZATION/WHOOP-INC,/funding-round/2d5301c1a4ef4e86c2dccb0a8e430c27,venture,B,22-09-2015,12000000.00,/Organization/Whoop-Inc,WHOOP,http://www.whoop.com,Sports,operating,USA,MA,Boston,Boston,31-12-2011,Sports,142,1269104361
118,Automotive & Sports,/organization/ tesla-motors,/organization/tesla-motors,/funding-round/3509cccde65780f038402c23df4132c3,venture,A,1/4/2004,7500000.00,/Organization/Tesla-Motors,Tesla Motors,http://www.teslamotors.com,Automotive|Clean Technology,ipo,USA,CA,SF Bay Area,Palo Alto,1/1/2003,Automotive,142,1269104361
119,Automotive & Sports,/organization/ rbn,/ORGANIZATION/RBN,/funding-round/5a55649f6394df6f0fb2e7292278c26e,venture,NA,21-04-2004,9500000.00,/Organization/Rbn,RBN,http://www.rbni.com/,Design|Services|Transportation,closed,USA,CA,SF Bay Area,San Francisco,NA,Design,142,1269104361
120,Automotive & Sports,/organization/ gracenote,/ORGANIZATION/GRACENOTE,/funding-round/42e8e41a59ba3580261d1ec046a1e60f,venture,C,9/9/2002,9500000.00,/Organization/Gracenote,Gracenote,http://www.gracenote.com,Automotive|Music|Sports|Video,acquired,USA,CA,SF Bay Area,Emeryville,1/1/1998,Automotive,142,1269104361
121,Automotive & Sports,/organization/ mission-motors,/organization/mission-motors,/funding-round/66a28af4063b7e595d178e091f35313b,venture,NA,1/12/2010,5069797.00,/Organization/Mission-Motors,Mission Motors,http://www.ridemission.com,Automotive|Clean Technology|Software,operating,USA,CA,SF Bay Area,San Francisco,9/8/2007,Automotive,142,1269104361
122,Automotive & Sports,/organization/ surf-air,/organization/surf-air,/funding-round/35662852d0984319f7551e812f95997c,venture,B,7/8/2014,8000000.00,/Organization/Surf-Air,Surf Air,http://www.surfair.com,Transportation|Travel,operating,USA,CA,Los Angeles,Santa Monica,5/11/2011,Transportation,142,1269104361
123,Automotive & Sports,/organization/ flywheel-software,/ORGANIZATION/FLYWHEEL-SOFTWARE,/funding-round/f1a536b51647952ad05c688623f9f29d,venture,NA,1/4/2012,7300000.00,/Organization/Flywheel-Software,Flywheel Software,http://www.flywheel.com,Automotive|Mobile|Public Transportation|Real Time|Transportation,operating,USA,CA,SF Bay Area,Redwood City,1/1/2009,Automotive,142,1269104361
124,Automotive & Sports,/organization/ high-gear-media,/ORGANIZATION/HIGH-GEAR-MEDIA,/funding-round/be1acef00f820f5d22d7866cebcb4d11,venture,A,1/11/2007,6500000.00,/Organization/High-Gear-Media,High Gear Media,http://www.highgearmedia.com,Automotive,acquired,USA,CA,SF Bay Area,Menlo Park,1/1/2007,Automotive,142,1269104361
125,Automotive & Sports,/organization/ autopilot,/ORGANIZATION/AUTOPILOT,/funding-round/9839633997e7c33fcfb4db546b99319c,venture,B,20-05-2014,10000000.00,/Organization/Autopilot,Autopilot,http://www.autopilot.io,Automotive|Limousines|Public Transportation|Real Time|SEO,closed,USA,NC,Charlotte,Charlotte,1/6/2012,Automotive,142,1269104361
126,Automotive & Sports,/organization/ honk-2,/ORGANIZATION/HONK-2,/funding-round/9290099130d317a1b0282fceae7fa6eb,venture,A,26-03-2015,12000000.00,/Organization/Honk-2,HONK,http://www.honkforhelp.com,Automotive|Field Support Services,operating,USA,CA,Los Angeles,Santa Monica,21-01-2014,Automotive,142,1269104361
127,Automotive & Sports,/organization/ california-linear-devices,/ORGANIZATION/CALIFORNIA-LINEAR-DEVICES,/funding-round/2f1ad49bebd0a69798d071ab0f7cfb99,venture,A,28-08-2001,10500000.00,/Organization/California-Linear-Devices,California Linear Devices,NA,Design,acquired,USA,CA,San Diego,Carlsbad,NA,Design,142,1269104361
128,Automotive & Sports,/organization/ hmicro,/organization/hmicro,/funding-round/9ba884f3637a5ce3df34121c6bb8f3ab,venture,B,21-10-2014,5500000.00,/Organization/Hmicro,HMicro,http://hmicro.com/,Design|Health and Wellness|Health Care|Manufacturing|Semiconductors,operating,USA,CA,SF Bay Area,Fremont,1/1/2008,Design,142,1269104361
129,Automotive & Sports,/organization/ gracenote,/organization/gracenote,/funding-round/7d350c2b4d74407a020300fc8f53f730,venture,E,30-08-2005,10900000.00,/Organization/Gracenote,Gracenote,http://www.gracenote.com,Automotive|Music|Sports|Video,acquired,USA,CA,SF Bay Area,Emeryville,1/1/1998,Automotive,142,1269104361
130,Automotive & Sports,/organization/ innospring,/ORGANIZATION/INNOSPRING,/funding-round/b7c8cfedde9397046d3aa05e934d443b,venture,NA,24-08-2015,10000000.00,/Organization/Innospring,InnoSpring Seed Fund,http://www.innospringseedfund.com/,Automotive|Clean Technology|Incubators|Internet|Mobile|Social Media|Software|Technology,operating,USA,CA,SF Bay Area,Santa Clara,11/4/2012,Automotive,142,1269104361
131,Automotive & Sports,/organization/ catalytic-solutions,/organization/catalytic-solutions,/funding-round/cc0443191d8a3aeac7adbb885b904943,venture,NA,3/11/2004,10000000.00,/Organization/Catalytic-Solutions,Catalytic Solutions,https://www.catsolns.com,Automotive,operating,USA,CA,Santa Barbara,Oxnard,1/1/1994,Automotive,142,1269104361
132,Automotive & Sports,/organization/ invision-2,/organization/invision-2,/funding-round/0e24ec555d6f0065b536ae8f58e89177,venture,A,20-12-2013,11600000.00,/Organization/Invision-2,InVision,http://www.invisionapp.com,Design|Interface Design|New Product Development|Product Design|Project Management|Rapidly Expanding|Software|User Experience Design|Web Development|Web Tools,operating,USA,NY,New York City,New York,1/1/2011,Design,142,1269104361
133,Automotive & Sports,/organization/ isopur-fluid-technologies,/ORGANIZATION/ISOPUR-FLUID-TECHNOLOGIES,/funding-round/131a97e4f508ded60755c084c3487430,venture,A,4/12/2002,8000000.00,/Organization/Isopur-Fluid-Technologies,ISOPur Fluid Technologies,http://www.isopurfluid.com/,Heavy Industry,operating,USA,CT,Hartford,North Stonington,NA,Heavy Industry,142,1269104361
134,Automotive & Sports,/organization/ grabcad,/organization/grabcad,/funding-round/115723dfe10abdd2d9d4954b06f66498,venture,B,16-10-2012,8150000.00,/Organization/Grabcad,GrabCAD,http://www.grabcad.com,CAD|Curated Web|Finance|Manufacturing,acquired,USA,MA,Boston,Cambridge,1/1/2009,CAD,142,1269104361
135,Automotive & Sports,/organization/ ridemakerz,/organization/ridemakerz,/funding-round/0dc39fda11df7d6a69f4ad75b3c677e6,venture,A,1/6/2007,10000000.00,/Organization/Ridemakerz,Ridemakerz,http://www.ridemakerz.com,Cars|E-Commerce|Toys|Virtual Worlds,operating,USA,MO,St. Louis,Saint Louis,1/6/2006,Cars,142,1269104361
136,Automotive & Sports,/organization/ planet-labs,/organization/planet-labs,/funding-round/64598b05153e4e104134dea5dfa72ff0,venture,A,25-06-2013,13100000.00,/Organization/Planet-Labs,Planet Labs,http://www.planet.com/,Aerospace|Geospatial,operating,USA,CA,SF Bay Area,San Francisco,29-12-2010,Aerospace,142,1269104361
137,Automotive & Sports,/organization/ orderahead,/organization/orderahead,/funding-round/8fbf97a464b46bc05338ddb830150665,venture,A,5/12/2013,8000000.00,/Organization/Orderahead,OrderAhead,http://orderaheadapp.com,Design|Local|Marketplaces|Mobile|Real Time,operating,USA,CA,SF Bay Area,San Francisco,1/2/2012,Design,142,1269104361
138,Automotive & Sports,/organization/ surf-air,/ORGANIZATION/SURF-AIR,/funding-round/f78d4337d3daa258459fa0b875bb8435,venture,B,3/6/2013,7000000.00,/Organization/Surf-Air,Surf Air,http://www.surfair.com,Transportation|Travel,operating,USA,CA,Los Angeles,Santa Monica,5/11/2011,Transportation,142,1269104361
